

     SECTION 1A BOYS' CROSS COUNTRY CHAMPIONSHIP                 

          OCTOBER 26, 2017         

          5000 METERS

          NORTHERN HILLS GOLF COURSE     ROCHESTER, MINNESOTA         


  FINISH ORDER
  ------------
   IND   TEAM    NAME                         TIME      PACE  GRADE    SCHOOL
   151   151    Zach Smith                   23:02.6    7:25    11    Goodhue                  
   152   152    Trey Heitman                 23:06.5    7:26     8    Goodhue                  
   153   153    Max Nuss                     23:08.1    7:27     8    Austin Pacelli           
   154   154    Noah Broadwater              23:33.3    7:35     8    Kingsland                
   155   155    Isaac Hauser                 23:54.5    7:42     8    Kingsland                
   156   156    Beau Jaeger                  24:08.2    7:46     7    Goodhue                  
   157   157    Treyton Pokorney             25:47.4    8:18     9    Kingsland                
   158   158    Blake Klinfgus               26:06.7    8:24     8    Austin Pacelli           
   159   159    Carter King                  26:18.3    8:28    10    Austin Pacelli           


