

     SECTION 1A GIRLS' CROSS COUNTRY CHAMPIONSHIP                

          OCTOBER 27, 2011         

          4000 METERS

          NORTHERN HILLS GOLF COURSE     ROCHESTER, MINNESOTA         


  FINISH ORDER
  ------------
   IND   TEAM    NAME                         TIME      PACE  GRADE    SCHOOL
    28    24    Katherine Hoffman            17:08.2    6:54     8    Cannon Falls             
    29    25    Molly Dunlap                 17:09.7    6:54    12    La Crescent              
    30    26    Grace Dearani                17:13.9    6:56     9    Rochester Lourdes        
    31    27    Madi Dwelle                  17:18.0    6:58     8    Lake City                
    32    28    Jet Thornton                 17:22.8    7:00    11    Stewartville             
    33    29    Emily Karl                   17:24.1    7:00    10    Zumbro-Mazep/Kenyon-Wanam
    34    30    Ellen Beckman                17:26.6    7:01     9    Rochester Lourdes        
    35    31    Linnea Clark                 17:27.0    7:01     7    Plainview-Elgin-Millville
    36    32    Alyson Mueller               17:27.3    7:01    11    Lewstn-Altra/Rshfrd-Ptrsn
    37    33    Hannah Johnson               17:28.5    7:02     9    Hayfield                 
    38    34    Heather Husgen               17:30.7    7:03     8    Stewartville             
    39    35    Hannah Alitz                 17:32.5    7:04     9    Lake City                
    40    36    Haley Abrams                 17:32.8    7:04    10    Byron                    
    41    37    Emma Thomley                 17:33.1    7:04     8    Cannon Falls             
    42    38    Kendra Boecker               17:33.5    7:04    10    Blooming Prairie         
    43    39    Leah Koll                    17:35.3    7:05     9    Cotter                   
    44    40    Riley Paulson                17:35.8    7:05    10    Stewartville             
    45    41    Elyse Root                   17:41.8    7:07    11    Plainview-Elgin-Millville
    46    42    Tianna Beniak                17:43.9    7:08     9    Zumbro-Mazep/Kenyon-Wanam
    47    43    Carly Bjork                  17:46.2    7:09    12    Rochester Lourdes        
    48    44    Taylor Siewert               17:48.3    7:10    11    Lake City                
    49    45    Courtney Doerr               17:49.5    7:10    10    Lewstn-Altra/Rshfrd-Ptrsn
    50    46    Shannyn Rolbiecki            17:49.8    7:10    10    La Crescent              
    51    47    Sarah Costello               17:50.2    7:11    12    Chatfield                
    52    48    Megan Ellis                  17:50.5    7:11    12    Hayfield                 
    53    49    Cora Arnold                  17:53.4    7:12     9    Cotter                   
    54    50    Becca Goertzen               17:55.2    7:13     9    Lake City                
    55    51    Kaitlin Paradise             17:55.7    7:13    12    Byron                    
    56    52    Sophia Waldner               17:56.0    7:13     7    Hayfield                 
    57    53    Mary Ryan                    17:56.8    7:13     8    Hayfield                 
    58     *    Molly Doda                   17:57.1    7:13    10    Schaeffer Academy        
    59    54    Hannah Finne                 17:57.9    7:14    10    Plainview-Elgin-Millville
    60    55    Kaitlin Bohn                 18:00.4    7:15    10    Zumbro-Mazep/Kenyon-Wanam
    61    56    Alyssa Armstrong             18:01.2    7:15     9    Plainview-Elgin-Millville
    62    57    Danielle Eberhard            18:01.6    7:15    11    Lewstn-Altra/Rshfrd-Ptrsn
    63    58    Grace Nelson                 18:02.2    7:15    12    Lewstn-Altra/Rshfrd-Ptrsn
    64     *    Kirsten Ruen                 18:02.4    7:16    11    Lanesboro                
    65    59    Kelsey Kubista               18:02.8    7:16    12    Blooming Prairie         
    66    60    Adeline Angst                18:03.2    7:16    10    Pine Island              
    67    61    McKenna Hanson               18:03.5    7:16    11    Lewstn-Altra/Rshfrd-Ptrsn
    68    62    Hannah Friedrich             18:03.9    7:16     8    Chatfield                
    69    63    Maddie Patterson             18:04.9    7:17     7    Zumbro-Mazep/Kenyon-Wanam
    70    64    Sarah Keller                 18:05.4    7:17    12    Wabasha-Kellogg          
    71    65    Callie Ryan                  18:06.5    7:17     8    Zumbro-Mazep/Kenyon-Wanam
    72    66    Amber Edwards                18:11.2    7:19    11    Cannon Falls             
    73    67    Melanie Woods                18:14.1    7:20    12    Kingsland                
    74    68    Mary Simpson                 18:16.2    7:21    11    Chatfield                
    75    69    Aubrie Ades                  18:17.5    7:22    12    Zumbro-Mazep/Kenyon-Wanam
    76    70    Chrissy Lofgren              18:19.4    7:22     8    Stewartville             
    77    71    Melinda Woods                18:20.6    7:23    10    Kingsland                
    78    72    Aubrey Allen                 18:22.0    7:23     7    Cotter                   
    79    73    Lisa Greenslade              18:22.5    7:24    11    Pine Island              
    80    74    Allana Grant                 18:25.3    7:25     9    Blooming Prairie         
    81    75    Polina Duchelle              18:28.1    7:26     7    Lake City                
    82    76    Autumn Kruse                 18:30.8    7:27    11    Stewartville             
    83    77    Karlee Paradise              18:33.1    7:28    12    Byron                    
    84    78    Megan Kelly                  18:36.6    7:29    11    Wabasha-Kellogg          
    85    79    Taylor Rasmussen             18:37.0    7:29     8    Pine Island              
    86    80    Regina Burroughs             18:37.3    7:30     9    Byron                    
    87    81    Summer Rauk                  18:42.0    7:31     8    Pine Island              
    88    82    Arlyne Soto                  18:49.4    7:34    11    Blooming Prairie         
    89    83    Jessica Thompson             18:50.0    7:35    10    Zumbro-Mazep/Kenyon-Wanam
    90    84    Erika Hinz                   18:52.6    7:36    11    Lewstn-Altra/Rshfrd-Ptrsn
    91    85    Mary Rose Costello           18:55.4    7:37    11    Cotter                   
    92    86    Terri Swenson                18:56.7    7:37    11    Wabasha-Kellogg          
    93    87    Tricia DeBoer                18:57.6    7:38    12    Blooming Prairie         
    94    88    Cortney Easton               18:57.9    7:38    12    Blooming Prairie         
    95     *    Katherine Beech              19:03.8    7:40     7    Schaeffer Academy        
    96    89    Emily Luther                 19:05.0    7:41     9    Byron                    
    97    90    Elizabeth Walsh              19:07.2    7:42     8    Chatfield                
    98    91    Kaitlyn Champa               19:13.8    7:44     9    Pine Island              
    99    92    Mattie Shelton               19:16.9    7:46    11    Pine Island              
   100    93    Angela Eide                  19:24.5    7:49    12    Byron                    
   101    94    Mathilde Thorsen             19:33.1    7:52    12    Wabasha-Kellogg          
   102     *    Heather Boyum                19:35.4    7:53    10    Lanesboro                
   103    95    Ashley Kappers               19:44.7    7:57    12    Kingsland                
   104    96    Ashleigh Dralle              19:51.4    7:59    10    Cannon Falls             
   105    97    Courtney O'Reilly            20:04.4    8:05    11    Pine Island              
   106    98    Jamie Thompson               20:21.2    8:11    10    Kingsland                
   107    99    Madison Walters              20:25.0    8:13     7    Wabasha-Kellogg          
   108   100    Brynn Spitzer                20:29.5    8:15     9    Cotter                   
   109   101    Elizabeth Reynolds           20:35.2    8:17     9    Hayfield                 
   110   102    Megan Myers                  20:35.8    8:17    12    Cannon Falls             
   111   103    Sydney Schmidt               20:39.7    8:19    10    Hayfield                 
   112     *    Katherine Ethen              21:09.5    8:31     9    Austin Pacelli           
   113   104    Hannah Hansen                21:52.9    8:48    11    Kingsland                
   114   105    Courtney Brendel             21:59.1    8:51    11    Cotter                   
   115   106    Erinn Smith                  22:18.9    8:59    10    Wabasha-Kellogg          
   116   107    Lexi Schively                22:36.0    9:06     9    Wabasha-Kellogg          
   117   108    Silka Ritzman                24:27.8    9:51    10    Cannon Falls             
   118   109    Jami Ji                      24:54.6   10:01    12    Cotter                   


