

     SECTION 1A BOYS' CROSS COUNTRY CHAMPIONSHIP                 

          OCTOBER 25, 2007         

          5000 METERS

          NORTHERN HILLS GOLF COURSE     ROCHESTER, MINNESOTA         


  FINISH ORDER
  ------------
   IND   TEAM    NAME                         TIME      PACE  GRADE    SCHOOL
    81    80    Jacob DeMarais               20:08.3    6:29    12    Winona Cotter            
    82    81    Derek Weringa                20:09.4    6:29     9    Blooming Prairie         
    83    82    Scott Malotka                20:12.8    6:30    10    Winona Cotter            
    84    83    Jacob Harder                 20:15.9    6:31     9    Kingsland                
    85    84    Roman Young                  20:21.4    6:33    11    Chatfield                
    86    85    Alex Moen                    20:21.9    6:33    12    New Richland-H-E-G       
    87    86    Ben Van Ess                  20:23.4    6:34     9    Stewartville             
    88    87    Alex Aiken                   20:23.6    6:34     9    Lanesboro/Fillmore Centrl
    89    88    Eric Mueller                 20:25.4    6:34     9    Winona Cotter            
    90    89    Ben Voigt                    20:32.2    6:37     9    Chatfield                
    91    90    Justin Kruse                 20:32.4    6:37    12    Cannon Falls             
    92    91    Tim Boecker                  20:46.2    6:41    10    Blooming Prairie         
    93    92    Jason Flemke                 20:48.7    6:42     9    Pine Island              
    94    93    Gabe Kohn                    20:51.7    6:43    10    Kingsland                
    95    94    Ben Mesick                   20:53.7    6:44    10    Chatfield                
    96    95    Joe Gibson                   20:56.5    6:44    10    Blooming Prairie         
    97    96    Andrew Grant                 20:58.4    6:45     9    Blooming Prairie         
    98    97    Matt Salerno                 21:05.5    6:47     8    Chatfield                
    99    98    Michael Bergstrom            21:10.7    6:49    10    Lyle/Austin Pacelli      
   100    99    Alex Kvanli                  21:11.8    6:49     9    Kingsland                
   101   100    Alex Growette                21:14.0    6:50    12    Cannon Falls             
   102   101    Brett Kraemer                21:14.7    6:50    10    Lyle/Austin Pacelli      
   103   102    Soren Peterson               21:15.5    6:51    10    Blooming Prairie         
   104   103    Jared Franke                 21:16.5    6:51    11    Hayfield                 
   105   104    Andrew Kriske                21:29.4    6:55    12    Pine Island              
   106   105    Paul Weidner                 21:39.0    6:58     9    Cannon Falls             
   107   106    Mike Angst                   21:42.7    6:59     9    Pine Island              
   108   107    Dudley Smith                 21:47.9    7:01    10    Blooming Prairie         
   109   108    Marek Haggerty               22:06.2    7:07     9    Cannon Falls             
   110   109    Drew Bahl                    22:19.0    7:11     9    Lanesboro/Fillmore Centrl
   111   110    Brady Darling                22:20.6    7:12     9    Lanesboro/Fillmore Centrl
   112   111    Matt Bartsch                 22:25.3    7:13    12    New Richland-H-E-G       
   113   112    Max Brennan                  22:46.2    7:20     8    Lyle/Austin Pacelli      
   114   113    Brandon Espe                 23:01.9    7:25    11    New Richland-H-E-G       
   115   114    Garrison Meyer               23:46.9    7:39     8    Lyle/Austin Pacelli      
   116   115    Matt Duff                    23:51.4    7:41     9    Cannon Falls             
   117   116    Jonathon Koppa               23:58.8    7:43     8    Lyle/Austin Pacelli      
   118   117    Nick Kinneberg               24:15.9    7:49    10    Lanesboro/Fillmore Centrl
   119     *    Michael Johnson              24:30.9    7:53    11    Wabasha Kellogg          
   120   118    Jace Rohloff                 26:38.2    8:34    10    Cannon Falls             
   121     *    Thomas Smit                  26:46.1    8:37    10    Wabasha Kellogg          
   122     *    Erek Wodele                  28:00.9    9:01    12    Wabasha Kellogg          
   123   119    Josh Tonkin                  28:39.6    9:14    11    New Richland-H-E-G       


