

     SECTION 1A GIRLS' CROSS COUNTRY CHAMPIONSHIP                

          OCTOBER 24, 2013         

          4000 METERS

          NORTHERN HILLS GOLF COURSE     ROCHESTER, MINNESOTA         


  FINISH ORDER
  ------------
   IND   TEAM    NAME                         TIME      PACE  GRADE    SCHOOL
    55    54    Mariah Olson                 17:37.9    7:06    12    Lewstn-Altra/Rshfrd-Ptrsn
    56    55    Josselyn Lindahl             17:38.2    7:06     8    Pine Island              
    57    56    Clair Shepardson             17:41.8    7:07     9    La Crescent              
    58    57    Jocasta Adelsman             17:44.3    7:08     8    Pine Island              
    59    58    Hannah Higgins               17:45.1    7:09     7    Byron                    
    60    59    Alanna Grant                 17:46.2    7:09    11    Blooming Prairie         
    61    60    Ashley Haxton                17:48.9    7:10     8    Wabasha-Kellogg          
    62    61    Brooke Rosenau               17:52.3    7:11     9    Lewstn-Altra/Rshfrd-Ptrsn
    63    62    Hannah McMillin              17:53.5    7:12     8    Wabasha-Kellogg          
    64    63    Alyssa Rauk                  17:55.5    7:13     7    Pine Island              
    65    64    Caitlyn Severson             17:56.3    7:13     8    Hayfield                 
    66    65    Katherine Beech              17:58.3    7:14     9    Schaeffer Academy        
    67    66    Jordyn Glynn                 18:01.1    7:15     7    GrndMdw/Lry-Ostrnd/Sthlnd
    68    67    Brandy Hofschulte            18:02.4    7:16     8    Plainview-Elgin-Millville
    69    68    Jordyn Braaten               18:02.9    7:16    11    Pine Island              
    70    69    Lizzie Bauer                 18:06.8    7:17    10    Rochester Lourdes        
    71    70    Leah Koll                    18:07.3    7:18    11    Cotter                   
    72    71    Andrea Mettler               18:07.7    7:18     9    Kingsland                
    73    72    Cassandra Hall               18:08.9    7:18     7    Plainview-Elgin-Millville
    74    73    Anna Frisch                  18:09.6    7:18     9    Lewstn-Altra/Rshfrd-Ptrsn
    75    74    Jenna Bentzin                18:10.0    7:19     7    GrndMdw/Lry-Ostrnd/Sthlnd
    76    75    Regina Burroughs             18:10.5    7:19    11    Byron                    
    77    76    Stephanie Sukalski           18:11.1    7:19    11    GrndMdw/Lry-Ostrnd/Sthlnd
    78    77    Chantelle Wernecke           18:12.7    7:20    10    La Crescent              
    79    78    Ashley Miner                 18:14.7    7:20     8    Stewartville             
    80    79    Emily Snyder                 18:15.6    7:21     7    Lanesboro/Fillmore Centrl
    81    80    Rachel Schuster              18:17.3    7:22    11    La Crescent              
    82    81    Melinda Woods                18:19.0    7:22    12    Kingsland                
    83    82    Maddie Ford                  18:19.5    7:22    10    Byron                    
    84    83    Sara Rother                  18:19.9    7:23    10    Plainview-Elgin-Millville
    85    84    Jaime Rein                   18:22.0    7:23     7    Lanesboro/Fillmore Centrl
    86    85    Alex Nutter                  18:25.2    7:25     9    La Crescent              
    87    86    Maddy Larrabee               18:27.4    7:26    11    Chatfield                
    88    87    Laura Pedalty                18:28.3    7:26     7    Stewartville             
    89    88    Aubrey Allen                 18:29.2    7:26     9    Cotter                   
    90    89    Jocelyn Voeltz               18:30.8    7:27     8    Kingsland                
    91    90    Ashleigh Dralle              18:31.5    7:27    12    Cannon Falls             
    92    91    Emma Thomley                 18:32.8    7:28    10    Cannon Falls             
    93    92    Hannah Friedrich             18:33.2    7:28    10    Chatfield                
    94    93    Olivia Stahler               18:35.0    7:29     9    Byron                    
    95    94    Jenna Kremers                18:35.9    7:29     9    Cannon Falls             
    96    95    Skylar Cotten                18:37.8    7:30     7    GrndMdw/Lry-Ostrnd/Sthlnd
    97    96    Haley Abrams                 18:41.6    7:31    12    Byron                    
    98    97    Kendra Boecker               18:50.7    7:35    12    Blooming Prairie         
    99    98    Annika Thomley               18:54.9    7:37     9    Cannon Falls             
   100    99    Moriah Weiss                 18:59.1    7:38     9    GrndMdw/Lry-Ostrnd/Sthlnd
   101   100    Hannah Conroy                19:00.4    7:39    12    Hayfield                 
   102   101    Melissa Carlson              19:14.4    7:45    11    Rochester Lourdes        
   103   102    Kelly Vaselaar               19:16.3    7:45    11    Cotter                   
   104   103    Madison Schafer              19:16.8    7:45    11    Goodhue                  
   105   104    Brynn Spitzer                19:26.3    7:49    11    Cotter                   
   106   105    Rowan Blaschko               19:31.1    7:51    12    Wabasha-Kellogg          
   107   106    Haley Woltz                  19:31.4    7:51    10    Chatfield                
   108   107    Lauren Mikel                 19:35.1    7:53    11    Stewartville             
   109   108    Molly Doda                   19:42.5    7:56    12    Schaeffer Academy        
   110   109    Aurora Salo                  19:45.3    7:57    12    Wabasha-Kellogg          
   111   110    Kaitlyn Champa               19:47.3    7:58    11    Pine Island              
   112   111    Maggie Vlasaty               19:49.6    7:59    10    GrndMdw/Lry-Ostrnd/Sthlnd
   113   112    Abigail Paul                 19:53.2    8:00     7    Chatfield                
   114   113    Gretchen Corson              19:59.4    8:03     9    Kingsland                
   115   114    Sarah Kahle                  20:07.4    8:06    11    Austin Pacelli           
   116   115    Maria Nielsen                20:08.4    8:06     7    Wabasha-Kellogg          
   117   116    Hannah Kosel                 20:10.8    8:07    12    Cotter                   
   118   117    Rachel Watson                20:15.9    8:09    11    Goodhue                  
   119   118    Cami Jones                   20:18.1    8:10    11    Lanesboro/Fillmore Centrl
   120   119    Michaela Brand               20:22.4    8:12     9    Lewstn-Altra/Rshfrd-Ptrsn
   121   120    Elizabeth Walsh              20:23.6    8:12    10    Chatfield                
   122   121    Sydney Schmidt               20:28.6    8:14    12    Hayfield                 
   123   122    Gina Schaefer                20:36.8    8:18     9    Blooming Prairie         
   124   123    Heather Boyum                20:37.9    8:18    12    Lanesboro/Fillmore Centrl
   125   124    Courtney Sill                20:40.3    8:19    12    Wabasha-Kellogg          
   126   125    Brooke Kehren                20:42.5    8:20    11    Goodhue                  
   127   126    Haley Hinrichs               20:45.9    8:21    11    Goodhue                  
   128   127    Sydney McNamara              20:46.5    8:22    11    Goodhue                  
   129   128    Gracie Grant                 20:47.7    8:22    10    Chatfield                
   130   129    Audrey Farlinger             20:48.0    8:22     8    Kingsland                
   131     *    Allie McDonough              20:48.6    8:22    10    St. Charles              
   132   130    Sevin Cremeans               20:49.7    8:23    11    Blooming Prairie         
   133   131    Neil Himlie                  20:50.3    8:23     9    Lewstn-Altra/Rshfrd-Ptrsn
   134   132    Jamie Thompson               20:58.2    8:26    12    Kingsland                
   135   133    Mayra Monjarez               21:01.9    8:28    11    Goodhue                  
   136   134    Katherine Ethen              21:09.8    8:31    11    Austin Pacelli           
   137   135    Liz Reynolds                 21:10.8    8:31    11    Hayfield                 
   138   136    Lindsey Schiefert            21:13.1    8:32    11    Blooming Prairie         
   139   137    Stephanie Gutierrez          21:19.4    8:35    11    Blooming Prairie         
   140   138    Velsi Woslager               21:46.5    8:46    12    Hayfield                 
   141   139    Carissa Easton               22:07.4    8:54    11    Blooming Prairie         
   142   140    Erinn Smith                  23:50.0    9:35    12    Wabasha-Kellogg          
   143   141    Aurora Cagnizi               24:07.6    9:42    11    Hayfield                 


